Attack Type,Action Taken,Severity Level,Protocol,Malware Indicators,Device Information,Localidad,Region
1,2,1,2,1,0,75,13
0,2,0,1,0,0,283,15
1,0,1,2,0,0,231,13
1,1,1,1,1,0,101,19
0,1,2,1,0,0,224,6
1,1,0,0,1,0,179,14
2,1,2,2,1,0,266,25
1,0,0,0,0,0,183,1
2,2,1,1,0,0,301,4
2,2,1,0,0,0,151,19
1,1,2,1,1,0,62,15
1,2,1,2,0,0,158,18
0,2,0,1,0,155,223,3
2,2,0,1,0,165,292,3
2,2,1,0,1,0,32,14
2,0,2,2,1,0,243,0
2,1,0,2,0,45,221,20
2,0,1,1,0,0,295,21
2,0,1,0,0,6,57,21
1,2,2,2,0,0,151,3
2,1,1,1,1,177,77,19
2,1,0,0,0,0,111,2
1,0,2,0,1,0,22,16
0,1,0,2,1,0,274,2
0,0,1,2,0,0,155,9
0,1,1,2,1,0,68,24
2,1,0,1,0,0,79,2
2,1,1,1,0,0,167,26
2,2,2,1,0,0,189,0
1,0,0,1,1,0,206,19
0,0,0,1,0,0,260,12
1,1,2,0,0,0,64,4
0,0,2,2,0,0,235,6
0,0,1,1,1,0,206,7
1,0,2,0,1,0,232,15
1,2,0,2,0,49,45,17
2,0,0,0,1,0,283,6
0,1,2,1,0,94,2,20
0,0,0,2,0,0,256,0
1,2,2,1,0,0,95,5
2,2,0,1,0,0,94,2
1,0,2,1,0,0,182,16
0,0,0,0,0,0,31,23
2,0,0,1,1,35,106,8
2,1,0,1,0,0,310,24
2,2,2,2,0,0,238,17
2,0,2,0,0,0,188,22
2,2,0,2,0,0,180,0
0,2,2,1,1,0,212,7
2,1,1,0,0,0,300,22
2,0,0,1,0,0,48,19
1,0,0,2,0,89,193,17
1,2,0,2,0,0,45,8
0,1,2,0,1,0,120,4
1,1,2,1,0,0,190,17
2,2,2,1,0,0,48,0
1,0,1,1,0,0,289,27
2,2,2,1,0,0,234,13
0,2,0,0,0,147,37,17
1,2,2,2,1,0,103,26
0,0,0,1,0,136,265,5
0,2,2,0,0,116,205,14
1,0,2,1,0,18,232,27
2,0,1,0,1,0,234,3
0,2,1,0,0,0,214,3
2,1,0,0,0,0,98,19
2,0,0,2,0,60,312,8
1,1,2,2,1,0,33,8
0,1,2,2,1,0,18,4
1,0,0,1,0,0,266,19
1,2,0,1,1,0,230,20
2,1,0,1,0,143,137,17
2,2,1,2,1,0,279,9
2,2,2,2,0,0,298,12
2,1,0,0,0,0,19,16
0,2,2,0,1,0,105,16
2,1,1,2,1,0,109,4
2,1,0,2,1,101,130,23
1,2,0,0,1,0,198,27
0,0,0,2,1,0,192,7
1,2,2,0,1,0,50,1
1,2,0,2,1,0,133,0
1,1,0,2,1,0,74,12
2,2,2,1,1,0,289,17
2,2,1,2,1,105,77,19
1,0,2,1,0,0,54,27
0,1,2,1,1,0,144,23
0,0,1,2,1,0,187,22
0,2,0,2,0,0,289,1
2,0,0,0,1,20,208,27
1,0,2,2,0,0,113,4
2,0,0,0,0,0,179,23
2,1,2,2,0,0,261,20
1,0,1,0,1,0,256,18
1,0,2,1,1,163,252,25
2,2,2,1,0,0,2,12
0,0,0,0,0,0,230,7
1,0,0,2,1,0,266,2
2,1,2,2,1,0,284,21
1,2,2,2,1,0,123,8
1,1,2,0,0,0,211,23
1,1,0,1,0,66,191,26
2,2,1,2,1,0,100,15
1,0,0,1,1,0,13,21
1,0,0,0,0,0,177,9
0,0,0,0,1,0,125,17
2,0,2,0,0,0,29,10
0,2,0,0,0,0,277,8
0,2,0,0,0,0,81,11
0,2,1,0,0,0,38,1
1,0,0,1,1,0,155,27
2,1,1,1,1,0,260,11
1,2,0,0,0,0,142,1
0,2,1,0,1,0,262,13
0,0,1,0,1,0,124,2
0,2,0,1,0,0,12,15
2,1,2,1,0,0,281,0
2,2,2,1,1,0,180,8
2,2,1,1,0,18,124,25
1,0,1,2,0,91,207,24
0,0,2,1,1,78,36,10
2,0,2,1,1,0,245,15
0,1,1,2,0,119,231,25
2,2,2,1,0,0,77,20
1,0,1,0,1,0,24,6
1,1,1,1,1,37,133,26
2,0,1,2,0,0,14,4
0,1,0,2,1,0,263,5
0,2,0,2,0,0,224,17
2,2,0,1,1,85,83,19
1,2,1,0,1,0,204,4
0,2,0,2,1,0,233,2
2,1,0,2,1,0,292,4
0,0,1,1,1,0,13,23
2,2,0,0,1,53,154,6
2,0,1,1,0,0,212,5
2,1,0,1,1,0,201,15
0,2,1,0,0,0,37,25
2,2,1,2,1,0,138,20
2,0,1,0,0,143,146,1
0,0,1,0,0,0,123,24
0,2,2,1,1,0,114,9
1,1,1,1,0,170,288,18
1,1,2,0,1,0,95,12
2,0,2,1,0,0,80,9
0,1,2,2,0,75,46,6
0,1,1,2,1,0,227,25
0,2,2,0,1,158,118,17
0,0,2,0,0,0,79,26
1,0,1,2,0,2,93,17
0,0,2,2,1,0,29,24
0,1,1,2,0,0,203,25
1,1,1,1,1,0,263,1
1,0,1,1,0,0,68,3
1,2,0,0,1,0,98,20
0,1,2,1,1,0,224,14
2,2,2,0,0,0,168,16
2,2,2,1,0,0,90,19
0,1,1,2,0,148,90,18
2,1,0,1,1,57,253,2
1,1,0,2,0,0,19,9
0,0,1,0,1,0,66,20
0,0,1,1,1,0,250,6
2,1,2,0,1,0,285,9
0,1,1,2,1,0,241,22
2,1,1,1,0,0,72,21
1,0,0,0,0,158,53,22
1,2,0,1,0,0,83,0
2,2,0,2,0,0,220,20
2,0,2,0,0,140,25,20
1,2,0,2,1,0,261,4
2,2,2,0,1,0,52,4
2,0,1,2,1,161,202,20
2,2,1,2,1,0,312,24
1,1,0,1,0,0,204,2
0,0,1,1,1,179,128,27
1,2,1,1,1,96,137,2
0,1,2,2,1,145,40,6
1,2,0,0,0,122,21,15
0,0,0,0,0,0,40,26
1,2,0,2,0,90,240,20
1,2,2,0,1,0,275,9
1,0,0,1,0,0,26,21
1,2,1,2,0,0,183,1
0,0,2,0,1,0,147,17
0,0,2,2,1,0,302,2
1,0,1,2,1,0,247,13
2,0,0,0,1,0,298,2
1,1,0,0,0,0,228,23
1,0,2,0,1,0,163,26
0,1,1,1,1,0,286,1
0,2,0,2,0,41,275,3
0,2,1,0,0,0,287,11
2,2,2,1,0,0,240,12
1,1,2,2,1,0,314,22
1,1,2,0,0,119,305,8
2,2,0,2,1,0,127,2
1,0,1,0,0,0,180,9
0,0,0,2,0,169,58,3
0,0,1,0,0,0,132,15
2,0,1,1,0,0,312,21
1,0,1,2,1,0,38,15
1,2,2,0,0,0,251,12
2,2,0,1,0,0,280,21
0,0,2,2,1,0,212,21
0,0,0,2,1,97,121,15
0,0,2,1,0,0,148,19
1,0,0,0,0,0,166,7
2,1,1,0,1,0,285,5
1,2,1,0,1,0,14,25
2,0,2,0,0,0,52,3
2,0,0,1,1,0,151,6
2,2,0,2,0,0,126,10
0,0,0,2,0,0,167,24
0,1,1,0,1,0,279,10
2,0,1,0,1,30,279,17
1,0,2,0,1,0,289,6
2,2,2,1,1,0,252,17
2,2,1,0,1,0,146,18
1,2,2,1,0,97,308,19
2,1,1,2,1,0,45,18
0,1,1,2,1,170,61,11
0,2,0,2,1,0,134,5
2,0,0,0,0,0,292,9
2,0,0,0,1,0,202,21
2,0,1,0,0,0,268,16
1,2,1,1,0,0,159,4
1,1,2,1,1,116,271,20
1,2,2,0,1,59,304,6
0,2,0,0,0,0,116,18
1,0,0,0,1,0,1,3
2,2,0,1,0,0,104,27
2,0,2,2,1,131,264,15
0,1,0,2,1,0,124,6
2,0,0,2,0,0,57,12
2,0,0,1,1,0,286,10
0,2,0,1,0,0,167,21
1,2,1,1,0,64,91,19
1,0,2,0,0,51,264,26
1,2,2,2,0,0,127,25
0,2,2,0,1,0,1,4
0,0,2,2,0,0,121,13
2,2,1,2,1,0,1,21
0,1,1,2,1,0,159,8
2,0,2,0,0,0,92,13
1,0,1,1,0,0,310,5
0,0,2,0,1,0,268,15
0,0,2,1,0,0,233,9
0,2,2,2,1,0,305,7
2,2,0,0,1,0,260,22
0,0,0,0,0,0,268,21
2,0,1,1,1,0,178,25
2,0,2,1,0,8,71,12
0,2,2,0,0,0,105,8
2,1,0,0,0,0,51,19
0,0,2,2,0,0,9,11
0,2,2,1,0,0,132,2
1,2,0,2,0,0,185,21
1,2,0,0,0,0,62,10
0,1,2,0,1,0,104,6
0,2,1,1,0,0,23,25
0,1,0,0,1,0,60,5
2,0,2,0,0,34,263,19
2,1,1,1,1,0,203,11
1,0,0,2,0,0,120,2
2,1,2,0,1,0,136,1
0,0,1,0,1,99,156,6
0,2,1,2,1,0,304,1
0,1,1,0,0,0,247,8
1,1,2,1,1,0,125,20
1,0,0,2,0,0,7,23
0,2,1,0,1,0,173,2
1,0,0,0,0,84,39,23
0,0,1,1,0,0,120,17
0,2,1,2,1,167,108,26
2,2,2,2,0,0,278,25
2,0,2,1,0,0,41,19
0,2,1,1,0,0,185,21
0,0,2,2,1,151,281,26
0,2,0,0,0,0,91,9
1,1,2,1,1,0,149,9
2,0,1,1,0,0,310,21
0,1,1,1,1,0,247,0
1,2,0,0,1,0,187,6
0,0,0,0,0,0,237,0
0,0,1,1,1,0,71,25
2,1,0,1,1,0,198,23
1,2,0,0,0,0,228,9
1,0,0,1,1,0,103,23
0,1,0,0,0,0,10,10
1,2,0,0,0,0,133,3
0,0,2,2,1,66,66,6
0,1,0,2,1,0,160,12
2,1,2,0,1,0,22,15
1,2,1,1,0,0,253,15
1,1,0,0,1,0,89,6
0,0,0,1,1,0,272,20
2,1,2,0,1,0,214,6
1,2,2,0,1,0,10,15
2,0,0,1,1,0,72,1
1,2,0,1,1,168,212,27
0,0,2,2,0,0,90,6
1,1,2,2,0,78,267,18
1,1,1,0,1,0,95,10
2,0,1,2,0,0,235,13
0,0,0,2,0,0,141,9
1,2,1,2,0,0,249,11
2,2,2,1,1,0,225,25
0,2,1,1,1,0,122,3
1,1,0,2,0,0,209,24
1,0,0,1,1,0,126,16
1,2,1,0,0,0,244,4
1,1,2,0,0,16,155,16
2,1,2,2,0,94,294,7
2,2,0,0,1,0,238,8
0,2,2,2,1,0,39,12
2,0,0,1,1,0,216,5
0,2,1,0,1,0,193,23
0,0,2,2,1,0,115,6
1,1,2,0,0,0,253,8
1,0,2,0,0,0,131,18
0,2,0,2,1,0,123,24
0,2,1,2,0,0,279,19
1,0,1,0,0,0,186,15
0,0,0,0,0,0,46,0
0,2,2,2,1,0,80,20
1,2,0,2,1,0,243,19
2,2,1,2,1,0,121,16
0,2,2,0,1,122,268,11
2,1,1,2,0,0,43,26
1,0,2,0,0,73,121,12
1,2,0,2,0,0,44,26
1,2,0,1,1,0,271,19
1,1,2,2,1,0,154,19
2,2,0,1,0,0,245,6
2,2,1,1,1,0,25,21
0,0,2,0,0,0,125,24
0,1,1,2,0,169,68,12
1,2,1,2,1,0,294,18
2,1,2,0,1,0,305,1
1,2,1,0,1,0,238,2
2,1,2,2,1,0,170,20
0,0,0,1,1,174,123,21
2,2,1,0,1,0,93,0
2,0,0,2,1,0,207,10
1,1,2,2,1,53,106,23
0,0,1,1,0,0,13,15
2,1,2,1,1,0,309,20
1,0,0,2,0,0,30,16
0,0,1,1,1,0,184,21
0,1,2,0,0,0,63,22
0,2,2,2,1,0,259,12
2,2,2,1,0,0,183,10
2,0,2,0,0,0,116,25
0,2,1,1,0,0,164,20
0,2,2,0,0,0,71,14
1,2,1,0,0,0,169,7
0,0,1,0,1,0,78,18
2,2,1,1,1,0,68,6
0,0,0,2,1,0,137,8
1,2,0,1,0,84,174,18
1,1,2,2,0,0,96,4
0,2,2,1,0,49,1,24
1,0,2,2,1,107,151,24
1,2,1,0,0,142,15,19
1,2,2,2,0,82,149,1
1,0,1,1,1,0,230,7
1,1,0,0,0,0,313,26
2,1,2,1,0,0,88,0
1,1,2,2,1,0,287,6
1,0,1,1,1,0,49,19
1,1,0,0,1,0,20,1
1,0,0,1,0,0,143,9
0,0,2,0,0,0,285,4
2,2,0,2,0,0,312,15
1,0,1,2,1,0,103,8
2,1,0,0,0,0,119,12
0,1,0,2,0,0,239,20
2,1,0,0,0,0,172,1
2,1,0,2,1,0,25,11
1,0,0,2,1,0,151,20
2,0,0,1,1,0,149,2
2,0,2,1,0,126,98,26
1,1,0,0,1,0,311,15
1,1,2,2,0,46,97,0
0,2,2,2,0,78,119,25
1,0,2,0,1,0,166,1
2,0,0,0,0,140,223,4
1,1,0,0,0,0,140,14
2,1,2,0,1,0,203,18
2,0,0,2,0,0,127,23
2,0,0,1,0,114,20,20
1,0,2,0,1,0,293,5
1,0,1,1,1,0,181,16
1,0,0,0,0,30,234,3
0,0,0,1,1,0,41,13
0,0,2,0,0,140,184,16
1,1,1,2,1,1,64,21
0,0,1,2,1,0,41,10
0,0,0,0,0,0,235,7
1,1,1,0,1,0,263,1
2,1,1,2,1,0,167,11
1,1,2,0,1,95,59,11
0,2,0,1,0,0,41,23
0,2,0,1,1,0,23,20
0,1,2,0,1,0,219,10
1,2,0,0,1,0,195,22
0,1,0,0,1,164,130,13
2,2,0,1,0,0,135,6
0,2,1,1,1,0,33,11
0,1,2,1,0,0,265,3
2,0,0,0,1,0,143,1
1,1,1,0,1,0,271,3
0,1,1,2,1,28,204,0
1,0,0,2,0,180,181,1
0,1,1,1,1,0,186,2
2,0,0,1,1,0,185,21
0,2,1,0,1,0,9,8
2,2,0,2,0,0,130,23
2,1,1,1,0,0,223,9
2,2,1,1,1,0,207,24
1,0,2,0,0,0,77,20
0,2,0,1,0,0,220,25
1,1,1,0,0,174,199,18
2,2,2,2,0,7,37,8
2,2,2,2,0,0,150,26
2,1,0,1,1,83,78,16
1,0,1,2,0,0,139,20
0,2,2,0,1,0,17,8
2,0,0,1,0,0,252,18
0,2,2,2,1,0,6,21
1,1,2,1,0,53,206,27
2,1,2,1,1,166,300,21
1,2,0,1,0,0,3,5
0,2,0,0,0,0,188,1
2,0,1,2,1,30,297,3
2,2,0,2,0,0,245,0
2,1,1,1,0,0,91,26
1,1,2,1,0,0,102,26
2,0,0,0,1,60,40,13
1,1,1,0,0,0,215,7
0,2,2,2,1,0,78,5
0,0,1,2,1,59,183,24
1,2,0,0,0,0,27,14
0,2,1,2,1,0,139,27
2,2,1,1,0,0,65,1
1,2,0,0,1,167,44,4
0,1,2,2,1,81,300,23
2,2,0,0,1,0,118,6
1,1,2,2,1,0,33,12
2,2,2,1,0,0,197,19
1,0,2,2,1,0,230,5
2,1,0,0,0,0,114,6
1,0,0,2,0,161,211,4
1,0,2,1,1,0,37,12
0,0,2,2,1,0,283,26
1,1,2,0,1,0,175,8
0,2,2,0,1,0,118,8
1,0,0,1,0,0,303,0
0,2,0,1,1,0,242,6
0,1,2,1,0,0,195,20
2,0,2,2,0,0,210,6
2,1,2,2,0,84,80,10
1,2,2,0,1,102,8,22
2,2,0,1,0,0,282,4
2,1,0,2,0,0,16,12
0,0,0,2,1,0,138,14
1,1,2,2,0,0,155,4
2,1,0,1,0,0,79,9
2,1,0,0,1,0,205,14
0,0,0,0,1,0,303,9
0,2,1,0,1,0,223,25
1,1,0,2,0,0,202,16
2,1,0,2,1,0,65,7
0,2,2,1,1,0,43,2
0,2,2,2,0,0,132,7
0,1,1,1,0,0,147,27
2,2,1,1,0,0,21,21
1,2,1,1,0,0,217,23
2,2,1,0,0,0,165,19
0,0,0,0,0,0,55,18
1,2,2,1,0,0,52,25
1,0,1,0,1,101,68,11
2,0,2,0,0,72,110,20
1,0,2,1,0,0,94,21
1,1,1,2,0,0,206,8
0,1,1,0,1,0,12,2
0,0,0,0,1,0,276,16
1,0,0,2,1,0,113,26
1,0,1,0,1,0,29,15
2,0,2,0,0,0,173,6
1,1,1,0,0,0,235,16
0,0,1,2,0,0,178,8
1,2,2,1,0,0,7,8
1,0,2,2,1,0,153,22
2,1,0,2,0,0,89,5
0,2,1,0,0,0,56,22
1,2,2,1,1,0,140,13
0,2,0,1,0,74,189,14
2,0,0,1,1,0,132,2
2,0,0,1,1,0,244,4
0,0,0,1,1,0,35,14
1,1,0,1,1,0,3,21
2,2,0,1,1,0,172,3
0,1,1,1,0,0,59,14
2,2,0,2,0,0,298,26
0,1,1,0,1,162,114,21
0,0,2,1,0,0,194,13
0,1,2,1,0,0,229,16
2,1,1,1,0,0,191,21
0,1,0,0,0,0,185,26
1,1,0,0,0,0,223,9
2,2,2,0,0,0,47,17
1,0,1,1,0,0,156,21
2,1,2,1,1,0,136,24
1,0,1,0,0,4,295,25
1,1,1,0,1,0,89,8
2,0,1,2,0,0,286,22
2,2,1,1,1,0,149,0
1,2,2,1,1,150,151,15
0,1,2,0,1,0,118,26
0,2,1,2,0,0,231,19
0,0,2,2,0,0,161,19
1,1,2,0,0,0,93,16
2,2,1,2,1,0,261,20
1,2,2,0,1,18,108,2
0,1,2,2,1,126,233,13
1,1,2,1,0,165,51,11
2,0,0,1,1,0,221,18
1,0,0,0,0,0,259,19
2,1,1,1,1,0,304,2
2,0,2,0,0,0,53,20
1,0,2,2,0,0,306,22
1,0,0,1,1,0,236,7
0,2,2,2,1,0,165,13
1,2,1,1,0,0,131,5
1,0,2,0,1,0,100,26
1,1,0,1,0,0,132,17
2,0,2,2,1,0,235,2
0,2,1,2,1,0,216,21
2,1,2,0,1,61,286,5
1,0,1,2,0,0,260,3
1,1,2,1,1,0,290,24
1,2,1,1,1,0,189,0
1,2,2,0,0,0,43,23
2,1,2,1,0,0,187,19
0,2,2,0,1,82,221,25
1,0,1,2,0,0,10,11
2,1,2,2,1,91,65,8
0,1,2,2,0,0,167,12
0,0,2,0,1,72,6,16
2,2,2,2,0,0,38,14
2,0,0,0,0,47,290,9
2,0,1,1,1,0,261,10
1,1,2,0,0,10,87,23
0,0,1,2,1,95,217,4
1,1,1,1,1,0,124,8
2,0,1,0,0,0,223,0
0,0,2,2,0,0,254,16
0,1,2,2,0,0,30,9
0,1,2,2,1,72,18,6
2,0,0,0,1,0,145,3
0,0,0,0,1,0,83,17
0,1,1,2,0,0,283,8
0,1,2,0,1,0,296,15
1,1,1,0,0,38,34,6
1,1,0,2,0,26,89,25
1,2,0,2,1,0,265,10
1,1,0,2,1,175,89,20
0,0,2,1,1,0,222,17
2,0,1,1,0,0,238,6
2,1,0,0,1,115,266,16
1,1,2,1,1,0,315,25
0,0,1,1,1,0,33,12
0,0,2,0,1,0,283,17
0,1,2,0,0,101,117,4
0,2,0,2,0,83,270,0
1,0,2,2,1,0,10,1
1,1,0,2,0,0,260,3
2,1,1,1,1,0,273,19
1,0,0,2,1,0,21,13
0,0,1,1,1,0,146,0
1,2,1,1,1,0,262,25
1,0,1,0,0,10,162,2
1,1,2,1,1,0,19,16
0,1,0,0,0,0,307,24
1,0,0,1,1,0,172,5
1,0,2,1,1,136,208,6
1,0,1,2,0,0,43,16
0,0,0,2,1,0,166,13
2,0,0,1,0,0,238,12
0,0,1,1,1,0,92,10
2,0,2,0,1,0,165,26
0,2,1,1,0,173,242,1
2,2,2,1,0,0,5,13
0,0,2,1,1,0,121,19
0,0,2,0,1,0,120,0
0,0,2,0,1,0,132,21
1,0,0,0,1,173,51,11
2,1,0,1,0,0,296,2
1,1,2,0,1,0,244,19
1,2,2,0,0,0,226,2
2,1,2,2,1,0,110,27
2,1,1,1,1,0,209,4
1,2,0,2,1,0,233,21
2,1,2,1,0,126,260,3
2,2,2,2,1,86,34,8
0,0,0,1,1,0,74,5
2,1,0,0,0,0,148,13
1,1,2,1,0,0,309,9
1,0,1,0,0,0,58,21
1,0,2,0,0,42,45,15
2,1,1,1,1,89,275,0
1,1,2,1,1,0,109,0
2,0,2,1,1,0,181,26
0,0,1,1,1,145,151,2
0,2,2,2,0,0,231,9
2,0,2,2,0,42,184,23
1,2,1,2,0,0,124,20
2,1,2,0,0,44,295,17
1,0,0,2,0,0,171,26
2,2,2,2,0,106,89,0
0,2,1,2,1,0,3,6
0,1,1,2,0,0,168,2
0,2,0,2,1,97,13,21
1,2,0,0,1,0,22,8
1,2,1,2,1,0,292,7
0,0,1,0,1,0,314,14
0,2,0,2,0,0,157,8
0,0,0,2,1,1,15,6
2,1,0,0,0,0,173,10
2,1,0,2,0,0,39,3
1,2,0,0,0,0,36,11
0,0,0,2,1,66,71,8
1,1,1,0,1,0,186,20
2,2,1,0,0,0,49,3
1,2,0,2,1,0,264,1
0,2,2,1,1,0,263,22
2,0,0,0,0,0,179,9
0,0,1,0,0,0,205,10
2,2,2,0,1,144,259,6
1,0,2,0,1,34,215,10
0,1,0,1,0,0,256,15
1,2,0,1,1,0,82,11
1,2,1,1,0,37,27,4
2,1,2,2,1,0,154,16
0,1,0,0,0,0,236,6
1,2,0,1,0,0,48,7
2,1,2,2,0,12,285,2
2,0,0,0,1,0,265,26
1,0,2,1,1,0,71,5
0,0,1,2,1,15,34,4
1,1,0,2,1,0,39,18
1,0,0,0,0,0,171,18
1,0,1,1,0,0,93,26
1,2,0,2,0,0,132,9
0,0,2,0,1,0,260,21
0,2,2,2,1,0,271,5
0,1,0,1,0,84,104,4
2,1,0,2,1,0,94,6
0,0,1,0,0,90,282,14
1,2,1,1,1,103,159,1
2,2,1,1,0,0,87,10
1,1,2,0,0,0,270,3
1,0,1,0,1,21,90,18
1,0,0,2,1,0,191,16
1,1,2,1,1,0,182,3
0,0,0,0,1,17,1,17
0,0,1,2,1,0,288,17
1,2,0,0,0,88,188,6
2,1,2,0,0,113,226,21
1,1,2,0,1,0,126,6
1,0,2,2,1,148,161,22
2,1,2,2,0,69,239,14
1,0,2,1,0,0,313,8
0,0,0,0,1,0,18,7
1,0,0,2,1,0,157,22
2,2,1,2,0,0,24,15
2,1,0,1,1,59,119,0
2,2,2,0,0,0,20,16
1,1,0,1,1,0,197,13
1,1,0,0,0,43,197,9
2,0,0,2,0,113,80,13
2,0,2,1,0,0,44,11
2,0,1,1,1,0,257,4
0,0,2,1,0,0,307,14
1,0,0,2,1,0,126,0
0,1,1,2,1,0,169,21
2,1,0,0,1,0,16,27
2,2,1,1,1,0,133,1
0,1,2,2,1,0,116,0
1,2,2,2,0,0,113,3
2,1,1,2,1,0,130,15
2,2,1,2,0,0,56,7
0,0,2,0,0,0,126,21
0,1,2,1,0,0,48,27
1,0,1,0,1,0,301,26
0,1,1,2,0,0,135,2
2,2,0,0,1,67,109,23
2,2,0,2,0,0,238,26
1,2,1,1,1,0,96,2
1,0,1,1,0,0,26,1
2,1,1,2,0,0,48,12
2,0,2,2,0,0,255,12
1,2,2,1,1,0,64,0
0,1,0,2,0,0,179,6
2,1,0,1,0,0,45,14
2,2,2,1,1,121,198,5
0,0,1,0,1,0,117,25
1,2,1,1,1,0,256,19
2,1,0,0,0,0,108,26
2,1,0,0,0,25,119,8
0,1,2,2,0,0,158,21
2,2,0,1,0,0,88,1
1,2,2,1,1,175,142,26
2,1,1,0,1,0,296,21
0,2,0,0,0,72,73,20
1,0,1,1,0,0,153,23
1,1,0,2,1,0,189,26
1,2,1,1,0,17,252,25
2,0,0,1,0,0,271,15
1,1,2,1,0,0,81,5
1,0,0,1,1,0,295,25
0,1,1,2,1,0,46,24
1,2,2,2,0,128,136,20
1,2,0,2,1,0,154,8
1,0,1,2,0,0,146,4
1,1,0,2,0,0,103,16
1,0,1,0,0,91,256,2
1,1,2,2,0,0,22,19
0,2,2,0,0,0,273,24
1,0,0,0,1,0,136,7
2,1,2,0,1,0,218,6
0,2,1,1,0,0,128,8
2,2,2,1,1,93,138,6
0,2,1,0,0,0,110,4
2,0,2,1,1,0,56,20
1,0,0,1,0,0,5,10
1,2,2,0,0,0,223,22
2,2,1,0,0,0,156,8
2,1,2,0,1,0,52,13
1,0,0,2,1,0,308,16
0,0,1,0,0,0,137,7
1,2,2,1,1,0,13,12
1,1,0,0,0,0,212,11
0,0,2,1,1,0,51,21
0,0,0,2,0,0,309,25
1,1,0,0,1,0,110,14
2,1,2,0,0,0,287,26
2,1,2,0,0,0,314,14
2,2,0,2,1,0,275,16
2,1,0,1,0,96,45,15
2,2,1,1,1,0,173,22
2,1,0,1,0,0,114,14
2,0,2,1,0,0,30,26
2,2,0,1,1,122,124,11
1,2,0,0,0,0,135,24
0,2,0,1,1,0,185,25
2,1,2,1,0,0,206,14
0,2,0,0,1,0,31,7
2,1,2,2,1,0,226,4
0,2,1,2,0,14,311,10
0,0,1,1,0,0,60,11
1,0,0,0,0,0,46,12
1,0,2,0,1,0,115,8
1,1,1,1,1,23,98,15
2,1,0,1,0,0,117,21
1,1,2,1,0,0,42,24
0,2,1,2,0,0,71,8
0,2,2,2,0,148,144,6
0,2,1,2,0,0,201,20
2,1,0,2,1,0,107,9
1,2,2,1,0,0,137,23
0,0,2,2,1,122,183,15
2,2,2,2,0,126,126,19
0,0,0,0,0,83,299,16
0,1,2,0,1,102,311,16
1,0,1,2,1,18,216,21
0,1,1,1,0,108,120,4
1,0,1,0,0,98,23,7
1,2,2,2,0,0,297,11
0,2,0,0,1,85,107,3
2,2,1,1,0,59,286,11
2,2,1,1,1,0,259,27
1,2,0,0,0,39,194,23
1,0,2,0,0,0,189,5
0,0,2,1,0,0,247,26
0,2,1,1,1,0,174,25
1,2,1,2,1,0,64,3
1,2,0,1,1,0,30,6
2,0,0,2,1,0,206,18
2,1,2,0,1,0,18,11
2,0,2,1,1,0,252,10
2,2,2,1,1,0,81,2
2,0,0,2,1,14,62,16
2,0,1,2,0,0,176,8
2,2,2,2,1,0,166,0
1,2,1,1,0,48,142,5
0,0,2,2,1,69,152,8
0,0,1,0,1,86,88,3
2,2,2,2,1,0,119,9
1,0,0,2,1,162,51,8
1,1,0,0,0,35,147,11
0,0,1,0,0,0,277,15
1,2,1,1,0,0,225,17
1,2,2,1,0,0,15,12
0,2,2,1,0,0,141,6
0,0,2,0,0,0,158,14
0,1,0,2,1,0,256,25
0,0,1,2,0,102,241,7
1,1,1,0,1,95,120,25
1,0,2,0,0,0,100,9
0,1,1,0,0,0,43,27
1,0,2,0,1,0,47,17
1,2,1,0,1,12,56,22
0,2,1,0,1,105,11,8
1,2,0,1,1,0,155,27
1,2,0,0,1,0,7,1
0,2,1,1,0,0,74,5
1,1,0,2,1,0,122,18
1,0,0,2,0,0,290,21
0,0,0,1,0,0,284,1
0,2,0,1,1,0,14,20
0,2,2,2,1,0,154,19
1,1,2,2,0,0,297,5
2,2,1,0,1,176,171,17
0,2,0,1,1,4,41,8
1,2,0,1,0,62,142,6
1,2,1,2,0,54,87,27
1,0,0,2,0,0,203,6
2,2,1,2,0,0,280,5
1,0,0,0,0,0,6,24
2,2,2,0,0,92,83,24
0,0,1,2,1,0,81,12
1,2,1,2,0,61,50,13
2,1,1,0,0,0,59,4
1,1,2,1,0,0,131,2
2,0,1,1,1,0,97,8
2,1,2,0,1,0,208,19
2,2,0,0,1,95,108,23
1,0,1,0,0,0,273,8
2,2,1,1,0,0,23,8
0,2,2,1,0,5,277,15
2,2,2,2,1,0,178,27
2,0,2,0,1,0,250,3
1,1,2,2,0,0,308,17
0,0,1,0,0,0,149,21
2,1,0,0,1,0,47,24
2,2,0,1,0,0,295,27
2,0,0,2,0,0,214,10
2,0,1,0,0,0,9,2
1,0,1,2,1,0,6,5
1,0,2,2,1,0,85,18
1,1,2,2,1,0,122,23
1,1,0,2,1,0,263,18
1,0,2,2,1,0,18,18
1,1,2,0,1,0,143,9
1,2,0,0,1,0,74,10
1,0,1,0,1,0,66,9
1,2,2,2,1,0,157,23
0,1,0,0,1,0,67,9
2,1,1,1,1,89,96,13
0,1,0,1,1,0,195,13
2,1,2,2,0,0,9,4
2,1,2,0,0,0,101,18
0,0,2,2,0,0,169,5
0,1,2,0,0,0,127,21
1,0,2,0,0,0,103,17
0,2,2,1,0,0,312,15
2,1,2,2,0,0,220,27
0,2,2,1,0,0,253,26
2,0,0,1,1,0,227,7
